,shift_id,start_time,end_time,Trauma SICU (TSICU),Cardiac Vascular Intensive Care Unit (CVICU),Coronary Care Unit (CCU),Medical Intensive Care Unit (MICU),Medical/Surgical Intensive Care Unit (MICU/SICU),Surgical Intensive Care Unit (SICU),Neuro Surgical Intensive Care Unit (Neuro SICU),Neuro Stepdown,Neuro Intermediate
16820,16821,2015-09-04T08:00:00.000Z,2015-09-04T12:00:00.000Z,10,5,11,10,8,10,2,0,0
16821,16822,2015-09-04T12:00:00.000Z,2015-09-04T16:00:00.000Z,10,5,11,10,9,13,2,0,0
16822,16823,2015-09-04T16:00:00.000Z,2015-09-04T20:00:00.000Z,10,6,10,11,10,13,2,0,0
16823,16824,2015-09-04T20:00:00.000Z,2015-09-05T00:00:00.000Z,10,6,10,9,9,13,2,0,0
16824,16825,2015-09-05T00:00:00.000Z,2015-09-05T04:00:00.000Z,9,6,8,9,9,11,2,0,0
16825,16826,2015-09-05T04:00:00.000Z,2015-09-05T08:00:00.000Z,9,6,8,9,8,11,2,0,0
16826,16827,2015-09-05T08:00:00.000Z,2015-09-05T12:00:00.000Z,10,10,9,10,9,11,2,0,0
16827,16828,2015-09-05T12:00:00.000Z,2015-09-05T16:00:00.000Z,10,10,9,10,10,11,2,0,0
16828,16829,2015-09-05T16:00:00.000Z,2015-09-05T20:00:00.000Z,10,10,9,11,8,9,2,0,0
16829,16830,2015-09-05T20:00:00.000Z,2015-09-06T00:00:00.000Z,10,10,9,10,7,9,2,0,0
16830,16831,2015-09-06T00:00:00.000Z,2015-09-06T04:00:00.000Z,9,9,8,11,7,9,2,0,0
16831,16832,2015-09-06T04:00:00.000Z,2015-09-06T08:00:00.000Z,9,9,7,11,7,9,2,0,0
16832,16833,2015-09-06T08:00:00.000Z,2015-09-06T12:00:00.000Z,10,10,7,11,7,9,2,0,0
16833,16834,2015-09-06T12:00:00.000Z,2015-09-06T16:00:00.000Z,11,10,7,11,9,9,2,0,0
16834,16835,2015-09-06T16:00:00.000Z,2015-09-06T20:00:00.000Z,11,8,7,13,11,10,3,0,0
16835,16836,2015-09-06T20:00:00.000Z,2015-09-07T00:00:00.000Z,11,8,6,14,12,8,2,0,0
16836,16837,2015-09-07T00:00:00.000Z,2015-09-07T04:00:00.000Z,10,8,6,14,12,9,3,0,0
16837,16838,2015-09-07T04:00:00.000Z,2015-09-07T08:00:00.000Z,11,8,6,14,12,9,3,0,0
16838,16839,2015-09-07T08:00:00.000Z,2015-09-07T12:00:00.000Z,11,10,8,14,12,9,3,0,0
16839,16840,2015-09-07T12:00:00.000Z,2015-09-07T16:00:00.000Z,11,10,10,14,12,9,3,0,0
16840,16841,2015-09-07T16:00:00.000Z,2015-09-07T20:00:00.000Z,10,8,10,15,12,12,3,0,0
16841,16842,2015-09-07T20:00:00.000Z,2015-09-08T00:00:00.000Z,8,8,8,14,8,13,3,0,0
16842,16843,2015-09-08T00:00:00.000Z,2015-09-08T04:00:00.000Z,8,8,8,14,9,13,2,0,0
16843,16844,2015-09-08T04:00:00.000Z,2015-09-08T08:00:00.000Z,7,8,8,16,9,13,2,0,0
16844,16845,2015-09-08T08:00:00.000Z,2015-09-08T12:00:00.000Z,7,8,9,16,10,13,2,0,0
16845,16846,2015-09-08T12:00:00.000Z,2015-09-08T16:00:00.000Z,8,9,10,18,10,13,3,0,0
16846,16847,2015-09-08T16:00:00.000Z,2015-09-08T20:00:00.000Z,8,9,7,16,12,12,3,0,0
16847,16848,2015-09-08T20:00:00.000Z,2015-09-09T00:00:00.000Z,7,8,7,16,12,14,3,0,0
16848,16849,2015-09-09T00:00:00.000Z,2015-09-09T04:00:00.000Z,8,7,7,13,11,13,3,0,0
16849,16850,2015-09-09T04:00:00.000Z,2015-09-09T08:00:00.000Z,8,7,7,14,11,13,3,0,0
16850,16851,2015-09-09T08:00:00.000Z,2015-09-09T12:00:00.000Z,8,7,7,14,11,13,3,0,0
16851,16852,2015-09-09T12:00:00.000Z,2015-09-09T16:00:00.000Z,8,8,7,15,11,15,3,0,0
16852,16853,2015-09-09T16:00:00.000Z,2015-09-09T20:00:00.000Z,9,8,6,15,12,16,2,0,0
16853,16854,2015-09-09T20:00:00.000Z,2015-09-10T00:00:00.000Z,8,8,4,16,11,15,1,1,0
16854,16855,2015-09-10T00:00:00.000Z,2015-09-10T04:00:00.000Z,8,8,4,14,10,13,1,1,0
16855,16856,2015-09-10T04:00:00.000Z,2015-09-10T08:00:00.000Z,7,8,4,14,9,13,1,1,0
16856,16857,2015-09-10T08:00:00.000Z,2015-09-10T12:00:00.000Z,8,10,4,15,9,13,1,1,0
16857,16858,2015-09-10T12:00:00.000Z,2015-09-10T16:00:00.000Z,8,12,5,14,8,15,1,1,0
16858,16859,2015-09-10T16:00:00.000Z,2015-09-10T20:00:00.000Z,8,11,5,14,9,13,1,1,0
16859,16860,2015-09-10T20:00:00.000Z,2015-09-11T00:00:00.000Z,6,11,4,13,8,13,1,2,0
16860,16861,2015-09-11T00:00:00.000Z,2015-09-11T04:00:00.000Z,6,9,4,13,8,13,1,2,0
16861,16862,2015-09-11T04:00:00.000Z,2015-09-11T08:00:00.000Z,7,9,5,13,7,14,1,2,0
16862,16863,2015-09-11T08:00:00.000Z,2015-09-11T12:00:00.000Z,7,9,4,12,7,14,1,2,0
16863,16864,2015-09-11T12:00:00.000Z,2015-09-11T16:00:00.000Z,7,11,5,13,8,14,1,2,0
16864,16865,2015-09-11T16:00:00.000Z,2015-09-11T20:00:00.000Z,7,11,6,12,8,14,1,2,0
16865,16866,2015-09-11T20:00:00.000Z,2015-09-12T00:00:00.000Z,7,9,7,10,8,14,1,2,0
16866,16867,2015-09-12T00:00:00.000Z,2015-09-12T04:00:00.000Z,7,9,7,11,8,12,1,2,0
16867,16868,2015-09-12T04:00:00.000Z,2015-09-12T08:00:00.000Z,7,9,7,12,8,12,1,1,0
16868,16869,2015-09-12T08:00:00.000Z,2015-09-12T12:00:00.000Z,7,12,7,12,8,12,2,1,0
16869,16870,2015-09-12T12:00:00.000Z,2015-09-12T16:00:00.000Z,7,13,7,12,9,12,2,1,0
16870,16871,2015-09-12T16:00:00.000Z,2015-09-12T20:00:00.000Z,8,12,7,12,9,12,2,1,0
16871,16872,2015-09-12T20:00:00.000Z,2015-09-13T00:00:00.000Z,7,11,7,9,10,13,4,1,0
16872,16873,2015-09-13T00:00:00.000Z,2015-09-13T04:00:00.000Z,6,12,7,11,10,11,4,1,0
16873,16874,2015-09-13T04:00:00.000Z,2015-09-13T08:00:00.000Z,7,12,7,11,11,10,4,1,0
16874,16875,2015-09-13T08:00:00.000Z,2015-09-13T12:00:00.000Z,7,14,7,11,11,11,4,1,0
16875,16876,2015-09-13T12:00:00.000Z,2015-09-13T16:00:00.000Z,7,14,8,12,10,11,4,1,0
16876,16877,2015-09-13T16:00:00.000Z,2015-09-13T20:00:00.000Z,6,14,7,13,10,11,4,1,0
16877,16878,2015-09-13T20:00:00.000Z,2015-09-14T00:00:00.000Z,6,12,8,13,9,9,3,1,0
16878,16879,2015-09-14T00:00:00.000Z,2015-09-14T04:00:00.000Z,5,12,8,14,8,7,3,0,0
16879,16880,2015-09-14T04:00:00.000Z,2015-09-14T08:00:00.000Z,5,13,8,14,8,7,3,0,0
16880,16881,2015-09-14T08:00:00.000Z,2015-09-14T12:00:00.000Z,6,15,8,15,9,8,3,0,0
16881,16882,2015-09-14T12:00:00.000Z,2015-09-14T16:00:00.000Z,6,15,9,14,8,8,3,0,0
16882,16883,2015-09-14T16:00:00.000Z,2015-09-14T20:00:00.000Z,7,15,10,15,9,8,3,0,0
16883,16884,2015-09-14T20:00:00.000Z,2015-09-15T00:00:00.000Z,8,12,8,12,9,8,2,0,0
16884,16885,2015-09-15T00:00:00.000Z,2015-09-15T04:00:00.000Z,10,9,8,10,9,9,1,0,0
16885,16886,2015-09-15T04:00:00.000Z,2015-09-15T08:00:00.000Z,9,9,8,10,9,9,1,0,0
16886,16887,2015-09-15T08:00:00.000Z,2015-09-15T12:00:00.000Z,9,10,8,10,9,9,1,0,0
16887,16888,2015-09-15T12:00:00.000Z,2015-09-15T16:00:00.000Z,9,10,8,10,11,8,1,0,0
16888,16889,2015-09-15T16:00:00.000Z,2015-09-15T20:00:00.000Z,7,9,8,9,11,9,1,0,0
16889,16890,2015-09-15T20:00:00.000Z,2015-09-16T00:00:00.000Z,4,7,8,11,9,6,1,0,0
16890,16891,2015-09-16T00:00:00.000Z,2015-09-16T04:00:00.000Z,4,6,7,11,9,6,1,0,0
16891,16892,2015-09-16T04:00:00.000Z,2015-09-16T08:00:00.000Z,4,6,7,11,9,6,1,0,0
16892,16893,2015-09-16T08:00:00.000Z,2015-09-16T12:00:00.000Z,4,7,7,12,10,6,1,0,0
16893,16894,2015-09-16T12:00:00.000Z,2015-09-16T16:00:00.000Z,4,8,7,11,11,6,1,0,0
16894,16895,2015-09-16T16:00:00.000Z,2015-09-16T20:00:00.000Z,4,10,6,9,11,6,1,0,0
16895,16896,2015-09-16T20:00:00.000Z,2015-09-17T00:00:00.000Z,4,10,5,9,13,4,0,0,0
16896,16897,2015-09-17T00:00:00.000Z,2015-09-17T04:00:00.000Z,4,10,5,9,13,4,0,0,0
16897,16898,2015-09-17T04:00:00.000Z,2015-09-17T08:00:00.000Z,5,10,5,9,13,5,0,0,0
16898,16899,2015-09-17T08:00:00.000Z,2015-09-17T12:00:00.000Z,5,10,6,9,14,5,0,0,0
16899,16900,2015-09-17T12:00:00.000Z,2015-09-17T16:00:00.000Z,5,9,6,9,14,5,0,0,0
16900,16901,2015-09-17T16:00:00.000Z,2015-09-17T20:00:00.000Z,6,8,7,7,14,5,0,0,0
16901,16902,2015-09-17T20:00:00.000Z,2015-09-18T00:00:00.000Z,6,7,7,8,14,9,0,0,0
16902,16903,2015-09-18T00:00:00.000Z,2015-09-18T04:00:00.000Z,6,7,8,8,14,9,0,0,0
16903,16904,2015-09-18T04:00:00.000Z,2015-09-18T08:00:00.000Z,6,7,8,9,12,9,0,0,0
16904,16905,2015-09-18T08:00:00.000Z,2015-09-18T12:00:00.000Z,6,7,8,8,13,9,0,0,0
16905,16906,2015-09-18T12:00:00.000Z,2015-09-18T16:00:00.000Z,6,7,8,8,13,9,0,0,0
16906,16907,2015-09-18T16:00:00.000Z,2015-09-18T20:00:00.000Z,6,5,9,8,12,8,0,1,0
16907,16908,2015-09-18T20:00:00.000Z,2015-09-19T00:00:00.000Z,6,5,11,8,14,8,0,1,0
16908,16909,2015-09-19T00:00:00.000Z,2015-09-19T04:00:00.000Z,6,4,11,9,13,7,0,1,0
16909,16910,2015-09-19T04:00:00.000Z,2015-09-19T08:00:00.000Z,7,4,11,8,13,7,0,1,0
16910,16911,2015-09-19T08:00:00.000Z,2015-09-19T12:00:00.000Z,7,6,11,8,13,7,0,1,0
16911,16912,2015-09-19T12:00:00.000Z,2015-09-19T16:00:00.000Z,7,7,12,8,13,7,0,0,0
16912,16913,2015-09-19T16:00:00.000Z,2015-09-19T20:00:00.000Z,7,8,11,8,11,7,0,0,0
16913,16914,2015-09-19T20:00:00.000Z,2015-09-20T00:00:00.000Z,5,7,10,10,10,7,0,0,0
16914,16915,2015-09-20T00:00:00.000Z,2015-09-20T04:00:00.000Z,5,7,9,12,7,7,0,0,0
16915,16916,2015-09-20T04:00:00.000Z,2015-09-20T08:00:00.000Z,5,8,9,13,9,7,0,0,0
16916,16917,2015-09-20T08:00:00.000Z,2015-09-20T12:00:00.000Z,5,12,9,13,9,7,0,0,0
16917,16918,2015-09-20T12:00:00.000Z,2015-09-20T16:00:00.000Z,5,12,9,12,8,7,0,0,0
16918,16919,2015-09-20T16:00:00.000Z,2015-09-20T20:00:00.000Z,5,12,8,12,9,7,0,1,0
16919,16920,2015-09-20T20:00:00.000Z,2015-09-21T00:00:00.000Z,5,12,8,13,9,7,0,1,0
16920,16921,2015-09-21T00:00:00.000Z,2015-09-21T04:00:00.000Z,5,11,8,14,9,8,0,1,0
16921,16922,2015-09-21T04:00:00.000Z,2015-09-21T08:00:00.000Z,5,11,8,14,9,8,0,1,0
16922,16923,2015-09-21T08:00:00.000Z,2015-09-21T12:00:00.000Z,5,13,9,14,9,9,0,1,0
16923,16924,2015-09-21T12:00:00.000Z,2015-09-21T16:00:00.000Z,6,13,10,15,9,10,0,1,0
16924,16925,2015-09-21T16:00:00.000Z,2015-09-21T20:00:00.000Z,5,11,9,14,9,10,0,1,0
16925,16926,2015-09-21T20:00:00.000Z,2015-09-22T00:00:00.000Z,4,5,9,13,8,11,0,0,0
16926,16927,2015-09-22T00:00:00.000Z,2015-09-22T04:00:00.000Z,4,5,9,12,9,11,0,0,0
16927,16928,2015-09-22T04:00:00.000Z,2015-09-22T08:00:00.000Z,4,5,9,12,10,11,0,0,0
16928,16929,2015-09-22T08:00:00.000Z,2015-09-22T12:00:00.000Z,5,9,10,12,11,11,0,0,0
16929,16930,2015-09-22T12:00:00.000Z,2015-09-22T16:00:00.000Z,5,10,12,12,13,11,0,0,0
16930,16931,2015-09-22T16:00:00.000Z,2015-09-22T20:00:00.000Z,5,9,12,12,14,11,0,0,0
16931,16932,2015-09-22T20:00:00.000Z,2015-09-23T00:00:00.000Z,6,9,13,13,13,9,0,0,0
16932,16933,2015-09-23T00:00:00.000Z,2015-09-23T04:00:00.000Z,5,9,13,14,14,11,0,0,0
16933,16934,2015-09-23T04:00:00.000Z,2015-09-23T08:00:00.000Z,5,9,13,15,13,12,0,0,0
16934,16935,2015-09-23T08:00:00.000Z,2015-09-23T12:00:00.000Z,6,10,13,16,13,12,0,0,0
16935,16936,2015-09-23T12:00:00.000Z,2015-09-23T16:00:00.000Z,6,10,13,16,13,12,0,1,0
16936,16937,2015-09-23T16:00:00.000Z,2015-09-23T20:00:00.000Z,7,8,13,18,14,12,0,1,0
16937,16938,2015-09-23T20:00:00.000Z,2015-09-24T00:00:00.000Z,4,7,12,18,13,12,1,1,0
16938,16939,2015-09-24T00:00:00.000Z,2015-09-24T04:00:00.000Z,6,7,11,17,11,14,1,1,0
16939,16940,2015-09-24T04:00:00.000Z,2015-09-24T08:00:00.000Z,6,7,11,18,11,14,1,1,0
16940,16941,2015-09-24T08:00:00.000Z,2015-09-24T12:00:00.000Z,7,7,11,19,11,14,1,1,0
16941,16942,2015-09-24T12:00:00.000Z,2015-09-24T16:00:00.000Z,7,9,12,19,11,15,1,1,0
16942,16943,2015-09-24T16:00:00.000Z,2015-09-24T20:00:00.000Z,6,8,11,18,13,13,1,1,0
16943,16944,2015-09-24T20:00:00.000Z,2015-09-25T00:00:00.000Z,6,8,12,17,14,13,1,1,0
16944,16945,2015-09-25T00:00:00.000Z,2015-09-25T04:00:00.000Z,6,8,12,15,13,13,1,1,0
16945,16946,2015-09-25T04:00:00.000Z,2015-09-25T08:00:00.000Z,6,7,12,15,14,13,1,1,0
16946,16947,2015-09-25T08:00:00.000Z,2015-09-25T12:00:00.000Z,7,7,12,15,14,13,1,1,0
16947,16948,2015-09-25T12:00:00.000Z,2015-09-25T16:00:00.000Z,7,6,12,14,13,13,1,1,0
16948,16949,2015-09-25T16:00:00.000Z,2015-09-25T20:00:00.000Z,7,5,11,15,13,13,1,1,0
16949,16950,2015-09-25T20:00:00.000Z,2015-09-26T00:00:00.000Z,7,5,9,16,8,12,1,2,0
16950,16951,2015-09-26T00:00:00.000Z,2015-09-26T04:00:00.000Z,6,5,9,17,8,10,1,2,0
16951,16952,2015-09-26T04:00:00.000Z,2015-09-26T08:00:00.000Z,6,5,9,15,8,10,1,2,0
16952,16953,2015-09-26T08:00:00.000Z,2015-09-26T12:00:00.000Z,6,8,10,15,8,10,1,2,0
16953,16954,2015-09-26T12:00:00.000Z,2015-09-26T16:00:00.000Z,6,8,10,15,8,11,1,2,0
16954,16955,2015-09-26T16:00:00.000Z,2015-09-26T20:00:00.000Z,7,7,10,13,7,11,1,2,0
16955,16956,2015-09-26T20:00:00.000Z,2015-09-27T00:00:00.000Z,5,7,11,13,8,11,1,2,0
16956,16957,2015-09-27T00:00:00.000Z,2015-09-27T04:00:00.000Z,5,7,11,13,8,11,1,2,0
16957,16958,2015-09-27T04:00:00.000Z,2015-09-27T08:00:00.000Z,5,7,11,12,8,12,1,2,0
16958,16959,2015-09-27T08:00:00.000Z,2015-09-27T12:00:00.000Z,5,9,12,13,8,13,1,2,0
16959,16960,2015-09-27T12:00:00.000Z,2015-09-27T16:00:00.000Z,5,10,12,15,8,13,2,2,0
16960,16961,2015-09-27T16:00:00.000Z,2015-09-27T20:00:00.000Z,5,11,12,14,9,13,2,2,0
16961,16962,2015-09-27T20:00:00.000Z,2015-09-28T00:00:00.000Z,7,9,9,16,11,12,2,1,0
16962,16963,2015-09-28T00:00:00.000Z,2015-09-28T04:00:00.000Z,6,9,9,15,11,10,2,1,0
16963,16964,2015-09-28T04:00:00.000Z,2015-09-28T08:00:00.000Z,5,9,11,15,11,12,2,1,0
16964,16965,2015-09-28T08:00:00.000Z,2015-09-28T12:00:00.000Z,5,10,13,13,11,12,2,1,0
16965,16966,2015-09-28T12:00:00.000Z,2015-09-28T16:00:00.000Z,5,9,13,13,12,12,4,1,0
16966,16967,2015-09-28T16:00:00.000Z,2015-09-28T20:00:00.000Z,4,10,13,12,13,13,4,1,0
16967,16968,2015-09-28T20:00:00.000Z,2015-09-29T00:00:00.000Z,4,8,14,9,14,15,4,1,0
16968,16969,2015-09-29T00:00:00.000Z,2015-09-29T04:00:00.000Z,4,8,12,9,15,16,4,1,0
16969,16970,2015-09-29T04:00:00.000Z,2015-09-29T08:00:00.000Z,4,8,12,9,14,16,4,1,0
16970,16971,2015-09-29T08:00:00.000Z,2015-09-29T12:00:00.000Z,4,11,13,9,14,16,4,1,0
16971,16972,2015-09-29T12:00:00.000Z,2015-09-29T16:00:00.000Z,5,12,13,9,15,17,4,1,0
16972,16973,2015-09-29T16:00:00.000Z,2015-09-29T20:00:00.000Z,6,12,14,8,13,17,4,1,0
16973,16974,2015-09-29T20:00:00.000Z,2015-09-30T00:00:00.000Z,6,10,12,9,11,18,4,1,0
16974,16975,2015-09-30T00:00:00.000Z,2015-09-30T04:00:00.000Z,6,10,13,9,11,16,3,1,0
16975,16976,2015-09-30T04:00:00.000Z,2015-09-30T08:00:00.000Z,6,10,13,9,10,14,3,1,0
16976,16977,2015-09-30T08:00:00.000Z,2015-09-30T12:00:00.000Z,7,11,13,8,11,13,3,1,0
16977,16978,2015-09-30T12:00:00.000Z,2015-09-30T16:00:00.000Z,7,10,14,8,12,14,3,1,0
16978,16979,2015-09-30T16:00:00.000Z,2015-09-30T20:00:00.000Z,6,9,15,9,12,16,3,1,0
16979,16980,2015-09-30T20:00:00.000Z,2015-10-01T00:00:00.000Z,7,6,15,11,14,13,3,1,0
16980,16981,2015-10-01T00:00:00.000Z,2015-10-01T04:00:00.000Z,7,5,15,12,15,14,3,1,0
16981,16982,2015-10-01T04:00:00.000Z,2015-10-01T08:00:00.000Z,7,5,16,12,13,14,3,1,0
16982,16983,2015-10-01T08:00:00.000Z,2015-10-01T12:00:00.000Z,7,7,17,13,13,14,3,1,0
16983,16984,2015-10-01T12:00:00.000Z,2015-10-01T16:00:00.000Z,7,7,17,13,13,13,3,1,0
16984,16985,2015-10-01T16:00:00.000Z,2015-10-01T20:00:00.000Z,7,7,17,13,14,12,3,1,0
16985,16986,2015-10-01T20:00:00.000Z,2015-10-02T00:00:00.000Z,9,6,17,15,13,11,3,1,0
16986,16987,2015-10-02T00:00:00.000Z,2015-10-02T04:00:00.000Z,7,7,16,15,12,11,3,1,0
16987,16988,2015-10-02T04:00:00.000Z,2015-10-02T08:00:00.000Z,7,7,16,15,12,11,3,1,0
16988,16989,2015-10-02T08:00:00.000Z,2015-10-02T12:00:00.000Z,6,9,16,17,12,11,3,1,0
16989,16990,2015-10-02T12:00:00.000Z,2015-10-02T16:00:00.000Z,6,12,17,16,12,12,3,1,0
16990,16991,2015-10-02T16:00:00.000Z,2015-10-02T20:00:00.000Z,6,12,17,16,12,11,3,1,0
16991,16992,2015-10-02T20:00:00.000Z,2015-10-03T00:00:00.000Z,6,12,16,16,12,12,2,1,0
16992,16993,2015-10-03T00:00:00.000Z,2015-10-03T04:00:00.000Z,6,12,14,16,11,11,2,1,0
16993,16994,2015-10-03T04:00:00.000Z,2015-10-03T08:00:00.000Z,5,13,14,17,12,11,2,1,0
16994,16995,2015-10-03T08:00:00.000Z,2015-10-03T12:00:00.000Z,5,11,14,15,13,11,2,1,0
16995,16996,2015-10-03T12:00:00.000Z,2015-10-03T16:00:00.000Z,5,12,14,14,13,11,2,1,0
16996,16997,2015-10-03T16:00:00.000Z,2015-10-03T20:00:00.000Z,5,11,15,13,12,12,3,1,0
16997,16998,2015-10-03T20:00:00.000Z,2015-10-04T00:00:00.000Z,4,10,13,15,10,11,3,1,0
16998,16999,2015-10-04T00:00:00.000Z,2015-10-04T04:00:00.000Z,5,7,12,15,11,9,2,1,0
16999,17000,2015-10-04T04:00:00.000Z,2015-10-04T08:00:00.000Z,5,8,13,15,12,9,2,1,0
17000,17001,2015-10-04T08:00:00.000Z,2015-10-04T12:00:00.000Z,5,11,13,15,13,9,2,1,0
17001,17002,2015-10-04T12:00:00.000Z,2015-10-04T16:00:00.000Z,5,11,11,15,13,10,2,1,0
17002,17003,2015-10-04T16:00:00.000Z,2015-10-04T20:00:00.000Z,5,12,10,16,12,10,2,2,0
17003,17004,2015-10-04T20:00:00.000Z,2015-10-05T00:00:00.000Z,4,12,9,17,10,11,2,2,0
17004,17005,2015-10-05T00:00:00.000Z,2015-10-05T04:00:00.000Z,4,11,8,15,9,11,2,2,0
17005,17006,2015-10-05T04:00:00.000Z,2015-10-05T08:00:00.000Z,4,11,9,14,10,11,2,2,0
17006,17007,2015-10-05T08:00:00.000Z,2015-10-05T12:00:00.000Z,4,12,9,14,10,12,2,2,1
17007,17008,2015-10-05T12:00:00.000Z,2015-10-05T16:00:00.000Z,4,13,10,14,10,13,2,2,1
17008,17009,2015-10-05T16:00:00.000Z,2015-10-05T20:00:00.000Z,4,13,9,14,10,14,2,2,1
17009,17010,2015-10-05T20:00:00.000Z,2015-10-06T00:00:00.000Z,5,11,9,15,8,13,2,2,1
17010,17011,2015-10-06T00:00:00.000Z,2015-10-06T04:00:00.000Z,5,11,10,15,7,13,2,2,1
17011,17012,2015-10-06T04:00:00.000Z,2015-10-06T08:00:00.000Z,6,11,10,15,7,14,2,2,1
17012,17013,2015-10-06T08:00:00.000Z,2015-10-06T12:00:00.000Z,7,13,10,16,7,16,2,3,1
17013,17014,2015-10-06T12:00:00.000Z,2015-10-06T16:00:00.000Z,7,12,11,17,7,15,2,3,1
17014,17015,2015-10-06T16:00:00.000Z,2015-10-06T20:00:00.000Z,8,10,11,18,7,14,2,3,1
17015,17016,2015-10-06T20:00:00.000Z,2015-10-07T00:00:00.000Z,9,9,12,17,5,11,1,3,1
17016,17017,2015-10-07T00:00:00.000Z,2015-10-07T04:00:00.000Z,11,7,11,17,7,10,1,3,0
17017,17018,2015-10-07T04:00:00.000Z,2015-10-07T08:00:00.000Z,11,7,11,17,7,10,1,3,0
17018,17019,2015-10-07T08:00:00.000Z,2015-10-07T12:00:00.000Z,11,9,11,16,7,11,1,3,0
17019,17020,2015-10-07T12:00:00.000Z,2015-10-07T16:00:00.000Z,11,9,11,16,6,12,1,3,0
17020,17021,2015-10-07T16:00:00.000Z,2015-10-07T20:00:00.000Z,11,9,11,17,6,11,1,4,0
17021,17022,2015-10-07T20:00:00.000Z,2015-10-08T00:00:00.000Z,9,8,8,13,6,10,2,4,0
17022,17023,2015-10-08T00:00:00.000Z,2015-10-08T04:00:00.000Z,9,8,7,13,6,9,2,4,0
17023,17024,2015-10-08T04:00:00.000Z,2015-10-08T08:00:00.000Z,9,8,7,13,6,10,2,4,0
17024,17025,2015-10-08T08:00:00.000Z,2015-10-08T12:00:00.000Z,9,10,7,13,6,10,2,4,0
17025,17026,2015-10-08T12:00:00.000Z,2015-10-08T16:00:00.000Z,10,11,8,13,6,11,2,5,0
17026,17027,2015-10-08T16:00:00.000Z,2015-10-08T20:00:00.000Z,11,11,8,12,7,9,2,4,0
17027,17028,2015-10-08T20:00:00.000Z,2015-10-09T00:00:00.000Z,10,10,8,13,8,8,1,4,0
17028,17029,2015-10-09T00:00:00.000Z,2015-10-09T04:00:00.000Z,9,10,8,12,6,8,1,3,0
17029,17030,2015-10-09T04:00:00.000Z,2015-10-09T08:00:00.000Z,9,10,8,11,5,8,1,3,0
17030,17031,2015-10-09T08:00:00.000Z,2015-10-09T12:00:00.000Z,9,14,7,11,5,8,1,3,0
17031,17032,2015-10-09T12:00:00.000Z,2015-10-09T16:00:00.000Z,9,14,7,11,6,8,1,3,0
17032,17033,2015-10-09T16:00:00.000Z,2015-10-09T20:00:00.000Z,9,13,8,11,5,7,1,3,0
17033,17034,2015-10-09T20:00:00.000Z,2015-10-10T00:00:00.000Z,7,12,7,11,6,7,1,4,0
17034,17035,2015-10-10T00:00:00.000Z,2015-10-10T04:00:00.000Z,7,10,7,11,6,7,2,4,0
17035,17036,2015-10-10T04:00:00.000Z,2015-10-10T08:00:00.000Z,7,10,7,11,7,7,2,4,0
17036,17037,2015-10-10T08:00:00.000Z,2015-10-10T12:00:00.000Z,8,12,7,11,7,7,2,4,0
17037,17038,2015-10-10T12:00:00.000Z,2015-10-10T16:00:00.000Z,8,13,8,12,7,8,2,3,0
17038,17039,2015-10-10T16:00:00.000Z,2015-10-10T20:00:00.000Z,8,11,10,14,7,9,2,4,0
17039,17040,2015-10-10T20:00:00.000Z,2015-10-11T00:00:00.000Z,8,10,10,14,8,10,2,4,0
17040,17041,2015-10-11T00:00:00.000Z,2015-10-11T04:00:00.000Z,8,10,9,15,9,11,3,4,0
17041,17042,2015-10-11T04:00:00.000Z,2015-10-11T08:00:00.000Z,7,10,9,16,9,11,3,4,0
17042,17043,2015-10-11T08:00:00.000Z,2015-10-11T12:00:00.000Z,10,12,9,16,10,12,3,4,0
17043,17044,2015-10-11T12:00:00.000Z,2015-10-11T16:00:00.000Z,10,12,9,18,10,13,3,4,0
17044,17045,2015-10-11T16:00:00.000Z,2015-10-11T20:00:00.000Z,10,11,9,17,11,13,3,4,0
17045,17046,2015-10-11T20:00:00.000Z,2015-10-12T00:00:00.000Z,8,11,8,15,10,10,2,3,0
17046,17047,2015-10-12T00:00:00.000Z,2015-10-12T04:00:00.000Z,8,11,6,14,9,11,2,3,0
17047,17048,2015-10-12T04:00:00.000Z,2015-10-12T08:00:00.000Z,8,10,6,15,8,11,2,3,0
17048,17049,2015-10-12T08:00:00.000Z,2015-10-12T12:00:00.000Z,8,14,6,15,8,12,2,3,0
17049,17050,2015-10-12T12:00:00.000Z,2015-10-12T16:00:00.000Z,7,16,6,14,9,12,2,3,0
17050,17051,2015-10-12T16:00:00.000Z,2015-10-12T20:00:00.000Z,7,15,6,13,10,12,2,3,0
17051,17052,2015-10-12T20:00:00.000Z,2015-10-13T00:00:00.000Z,6,13,6,13,10,13,2,2,0
17052,17053,2015-10-13T00:00:00.000Z,2015-10-13T04:00:00.000Z,6,13,6,10,9,12,2,2,0
17053,17054,2015-10-13T04:00:00.000Z,2015-10-13T08:00:00.000Z,6,13,6,10,10,12,2,2,0
17054,17055,2015-10-13T08:00:00.000Z,2015-10-13T12:00:00.000Z,6,13,8,10,10,12,2,2,0
17055,17056,2015-10-13T12:00:00.000Z,2015-10-13T16:00:00.000Z,6,14,9,11,10,12,2,2,0
17056,17057,2015-10-13T16:00:00.000Z,2015-10-13T20:00:00.000Z,7,14,9,12,12,13,1,2,0
17057,17058,2015-10-13T20:00:00.000Z,2015-10-14T00:00:00.000Z,5,15,9,12,11,13,0,3,0
